"","date","cases.fitted","cases.fitted.hi","cases.fitted.lo","cum.incidence","cum.incidence.hi","cum.incidence.lo","deaths","deaths.diagnosed","deaths.diagnosed.hi","deaths.diagnosed.lo","deaths.fitted","deaths.fitted.hi","deaths.fitted.lo","deaths.hi","deaths.lo","diagnoses","diagnoses.hi","diagnoses.lo","infections","infections.hi","infections.lo","pop.infectiousness","pop.infectiousness.hi","pop.infectiousness.lo","Rt","Rt.hi","Rt.lo","sero.positive","sero.positive.hi","sero.positive.lo","severe","severe.hi","severe.lo","symptomatic","symptomatic.diagnosed","symptomatic.diagnosed.hi","symptomatic.diagnosed.lo","symptomatic.hi","symptomatic.lo","data.available","index"
"328",2021-02-06,170.443810508035,188.759315508813,154.429907187138,449387.74382423,592408.178301145,311103.375460611,17.5719338331433,15.9393816837318,17.859831252083,14.2086791619855,15.9393816837318,17.859831252083,14.2086791619855,21.8966970465408,15.0641156354313,170.443810508035,188.759315508813,154.429907187138,1683.99314481525,2409.22335597962,1108.18861156513,1610.28091141121,2289.46365970399,1091.77580851146,1.04678094391846,1.12948261386813,0.971806897381256,258714.824253996,343316.705103577,180288.751954527,28.5329666315704,51.51592552227,16.2313614189456,356.18288959838,142.688282330585,172.222571185607,99.9247898516444,568.95599689881,204.238170657016,TRUE,328
"329",2021-02-07,167.948477742716,186.817189613501,151.983287744355,451038.744117524,594349.581041225,312431.338956586,16.9285608130147,15.3691920134727,17.2681596293567,13.6870530393136,15.3691920134727,17.2681596293567,13.6870530393136,21.1965322972033,14.4378343470802,167.948477742716,186.817189613501,151.983287744355,1711.28115419424,2436.25404598994,1121.76832034718,1615.70214164452,2290.68395054578,1078.91685660384,1.04931162860116,1.13560579931816,0.974822099493585,258451.683534454,343359.86356703,180170.745632488,28.0510903231125,50.4621503232042,15.9370194917162,355.79494663023,139.88792525342,169.439469882787,98.2599458927591,572.248090162926,203.840038784959,TRUE,329
"330",2021-02-08,166.359474717718,184.836999134408,150.498400947685,452704.921073954,596345.48709361,313813.202256523,16.3419252459384,14.8177244236912,16.6828119939883,13.2161512897992,14.8177244236912,16.6828119939883,13.2161512897992,20.4499047845015,13.9057154643335,166.359474717718,184.836999134408,150.498400947685,1736.94842444301,2476.99734064629,1134.97699629547,1616.99457003096,2292.69959022256,1079.82978939122,1.05392871551194,1.14205514026205,0.977020398329332,258139.397468865,343277.571411169,180042.107688093,27.5973282668308,49.9358005868094,15.7030403157909,357.107144285465,138.15710012005,167.095188676463,96.323499217587,578.684776517835,202.490531272689,TRUE,330
"331",2021-02-09,165.451051357202,183.272224169847,149.251789334468,454404.915423258,598460.566467227,315217.190959469,15.7563924249008,14.3004385049758,16.1010550439347,12.7535570253878,14.3004385049758,16.1010550439347,12.7535570253878,19.628338595595,13.4521770961319,165.451051357202,183.272224169847,149.251789334468,1765.91281113924,2524.44510416717,1160.79230045789,1633.94939344885,2321.29487795946,1086.60434241315,1.05504259984443,1.14275187380891,0.977468219816859,257809.387407009,343143.851846803,179900.445410184,27.2943830700098,49.5667474169186,15.5207531247718,359.173891241389,136.972627353072,165.299308360862,95.0365769912613,587.95860202172,203.298739658905,TRUE,331
"332",2021-02-10,164.924712883485,182.200668219318,149.089028067879,456178.163854118,600727.043558768,316471.309146193,15.2207416234635,13.8027889128066,15.5371422122765,12.2844042646707,13.8027889128066,15.5371422122765,12.2844042646707,18.9064324191787,12.9369660318721,164.924712883485,182.200668219318,149.089028067879,1807.39653655072,2594.16389370498,1174.20914345936,1654.68261269764,2352.18112531017,1094.6826884375,1.05350862943895,1.14213081572247,0.978021994607578,257449.98606833,343023.61111291,179734.928633747,27.0367503845643,48.901142439454,15.4145961562396,362.917977161054,135.920278026213,164.51667822587,94.0167732363127,596.16599565615,205.797984532354,TRUE,332
"333",2021-02-11,164.897987462534,182.156323913649,149.182490312951,458009.230706999,603048.163344456,317629.119843458,14.6990295198595,13.3095311706984,15.0174952739248,11.8553068421676,13.3095311706984,15.0174952739248,11.8553068421676,18.2839858101964,12.5181347079237,164.897987462534,182.156323913649,149.182490312951,1832.72846545306,2639.03466544697,1193.00761377927,1671.63527763891,2390.96712817489,1109.06335125386,1.05276931105579,1.13822760657393,0.97160502018275,257110.220211255,342874.777274088,179546.705926706,26.8777478299969,48.5765061987839,15.3323961651418,367.230915693663,135.634361143835,163.893352937363,93.1169548769746,604.43021551197,208.67975266148,TRUE,333
"334",2021-02-12,165.61729351588,183.673597554303,149.876123472874,459939.930560796,605422.465807434,318773.25749406,14.2071577395106,12.8773596615848,14.5718246791395,11.4577260940215,12.8773596615848,14.5718246791395,11.4577260940215,17.6204241643047,12.1046840530985,165.61729351588,183.673597554303,149.876123472874,1861.70444453856,2701.3178554731,1202.43192549987,1694.38283142597,2415.82215459647,1116.68425495324,1.04926757905338,1.13377627496447,0.966538197509311,256877.559256332,342513.907269247,179337.769691846,26.8530455773751,48.5711647682772,15.3453275519712,370.982943919532,136.078945381639,163.955041498676,92.5338789472228,617.525286738913,213.950380979878,TRUE,334
"335",2021-02-13,166.535297503537,185.307972447668,150.885884082495,461987.861709766,608039.478489702,320013.373617422,13.778639855129,12.4672805923691,14.1409634954746,11.0598045892643,12.4672805923691,14.1409634954746,11.0598045892643,17.1178969517175,11.6909519159311,166.535297503537,185.307972447668,150.885884082495,1881.01891751359,2739.78828223349,1226.45938295672,1723.1829986111,2445.93042554615,1135.50049468707,1.04171657983264,1.12733816314327,0.956589324515084,256671.766662149,342163.098841611,179018.666288194,26.9024796518086,48.5906211301984,15.4205831423371,376.170488027718,136.728155643759,165.768260312381,92.6903393787943,627.870191029994,219.584715857919,TRUE,335
"336",2021-02-14,168.051531881442,186.64993429834,152.260500927137,463994.509907965,610666.828304969,321265.669676732,13.3508638834569,12.0945489859336,13.7616192898191,10.6711349146018,12.0945489859336,13.7616192898191,10.6711349146018,16.5708621147805,11.3235385512103,168.051531881442,186.64993429834,152.260500927137,1898.74648850842,2780.7784036538,1241.84576996417,1745.71855283944,2475.75979099594,1143.46700616181,1.03345176247071,1.11753858184894,0.949751452253333,256366.045790246,341819.733180337,178675.544669024,26.9839316676451,49.3034771981444,15.5509691268414,382.565303575866,137.444756954465,167.680059481659,92.8834088514012,638.405312619557,222.289521483143,TRUE,336
"337",2021-02-15,169.546219638462,188.270971445734,153.677486639277,466011.316597794,613292.528741564,322522.52124106,12.9629264657549,11.7579793993354,13.4322135096441,10.3240005964064,11.7579793993354,13.4322135096441,10.3240005964064,16.1035614835103,10.9860978895731,169.546219638462,188.270971445734,153.677486639277,1912.87570490844,2778.17315200889,1249.07691008049,1775.73861176872,2519.52191311158,1162.83669194677,1.02362116053164,1.10521978048434,0.940540596580451,256171.484807,341479.207213366,178328.571916102,27.2615306786073,50.4882254746095,15.7464359054746,387.909069413213,138.826687145336,169.604483046199,92.7810189388669,651.855838372071,228.320312826598,TRUE,337
